"","score","text"
"3084",0,"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik"
"3085",1,"Beredar di Instagram, Anies Baswedan Janji Jadikan Jakarta Bersyariah:
https://t.co/pIuNde3D9P

Kmrn... https://t.co/UICPXmUija"
"3086",2,"kalo tidak ingin jakarta bersyariah diterapkan dikota jakarta. kita sudah tahu kn hrs memilih siapa..?
@addiems… https://t.co/de5TJVHV23"
"3087",-1,"Konsep Jakarta Bersyariah Anies Sandi Ancam Kaum Perempuan https://t.co/ZRHVPGooAG @basuki_btp https://t.co/zC30Mi1Ey2"
"3088",0,"Muhammadiyah: Konsep Jakarta Bersyariah Anies-Sandi Tidak Jelas https://t.co/oG3IjW4TKh #CumaAhokDjarot @basuki_btp https://t.co/VmSyUaOzVo"
"3089",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3090",0,"#CumaAhokDjarot  Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/2iTonHkyhS"
"3091",0,"Kelompok radikal ingin mewujudkan Jakarta Bersyariah dgn menjadikan @aniesbaswedan @sandiuno sebagai kuda troya,
#CumaAhokDjarot yg bersih"
"3092",0,"RT @JIhad_persaTUan: Masih inget idenya siapa Jakarta Bersyariah??? https://t.co/znFyQSh4Ay"
"3093",0,"Masih inget idenya siapa Jakarta Bersyariah??? https://t.co/znFyQSh4Ay"
"3094",-2,"https://t.co/qUkwN6hnvM
menurut AMAN (Ruby Kholifah), Konsep Jakarta bersyariah itu mengancam kepentingan perempuan #CumaAhokDjarot"
"3095",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3096",0,"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik"
"3097",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3098",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3099",0,"RT @gerilyapolitik: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/MmZL2mWaLs https://t.co/VruvsPlutC"
"3100",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3101",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3102",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3103",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3104",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3105",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3106",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3107",0,"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik"
"3108",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3109",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3110",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3111",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3112",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3113",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3114",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3115",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3116",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3117",0,"Retweeted kiv z#FNI (@triwul82):

Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi... https://t.co/BweUeA2GxT"
"3118",0,"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik"
"3119",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3120",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3121",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3122",-1,"RT @GunRomli: Loh ini deklarasi NKRI Bersyariah FUI-FPI, M Al-Khatot alias Gatot Saptono yg skrng dukung Anies, Jakarta Bersyariah bukan is…"
"3123",0,"RT @GunRomli: Gagal mengembalikan Piagam Jakarta, dibikinlah perda2 syariah, gagal bikin NKRI Bersyariah, mau dibuat percontohan Jakarta Be…"
"3124",0,"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik"
"3125",0,"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik"
"3126",0,"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik"
"3127",0,"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik"
"3128",0,"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik"
"3129",-2,"Ini rupanya alasan Jakarta Bersyariah ya ??? https://t.co/J9I6WCPeCM"
"3130",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3131",-1,"@PemburuDajjal07 @aniesbaswedan @sandiuno @ZaraZettiraZZ Betul! Slalu hny 'pesta' dukungan, isu Jakarta Bersyariah… https://t.co/Tx8gLDNkPD"
"3132",0,"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik"
"3133",0,"RT @triwul82: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/4ryuvGjopM lewat @gerilyapolitik"
"3134",0,"RT @_Garis_Lurus: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/HiNU7KGSwe https://t.co/3QPz3oLUAa"
"3135",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/HiNU7KGSwe https://t.co/3QPz3oLUAa"
"3136",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3137",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3138",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3139",-1,"RT @triwul82: Konsep Jakarta Bersyariah Anies Sandi Ancam Kaum Perempuan https://t.co/UQquNHrHmo lewat @suaraislamco"
"3140",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3141",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3142",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3143",-1,"[BP] Konsep Jakarta Bersyariah Anies Sandi Ancam Kaum Perempuan https://t.co/VCU2X8PviF"
"3144",0,"RT @gerilyapolitik: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/MmZL2mWaLs https://t.co/VruvsPlutC"
"3145",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3146",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3147",0,"RT @gerilyapolitik: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/MmZL2mWaLs https://t.co/VruvsPlutC"
"3148",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3149",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3150",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3151",2,"RT @datuakrajoangek: Allahu Akbar.... Insya Allah Jakarta Bersyariah tinggal menunggu hitungan hari https://t.co/GHAY7otN7U"
"3152",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3153",-1,"RT @datuakrajoangek: Tim Jakarta Bersyariah ga ada suaranya nih?"
"3154",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3155",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3156",0,"Anies Janjikan Jakarta Bersyariah, Sandiaga: Itu Hoak

https://t.co/FlafPfHRzA https://t.co/CkPIgnCGkE"
"3157",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3158",-1,"RT @datuakrajoangek: Tim Jakarta Bersyariah ga ada suaranya nih?"
"3159",2,"RT @datuakrajoangek: Allahu Akbar.... Insya Allah Jakarta Bersyariah tinggal menunggu hitungan hari https://t.co/GHAY7otN7U"
"3160",2,"RT @datuakrajoangek: Allahu Akbar.... Insya Allah Jakarta Bersyariah tinggal menunggu hitungan hari https://t.co/GHAY7otN7U"
"3161",2,"RT @datuakrajoangek: Allahu Akbar.... Insya Allah Jakarta Bersyariah tinggal menunggu hitungan hari https://t.co/GHAY7otN7U"
"3162",0,"RT @joxzin_jogja: 8. Aksi 313 ini digerakkan oleh orang2 yg perjuangkan Jakarta Bersyariah dan NKRI Bersyariah @Takviri @habibthink 
https:…"
"3163",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3164",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3165",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3166",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3167",2,"RT @datuakrajoangek: Allahu Akbar.... Insya Allah Jakarta Bersyariah tinggal menunggu hitungan hari https://t.co/GHAY7otN7U"
"3168",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3169",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3170",-1,"RT @datuakrajoangek: Tim Jakarta Bersyariah ga ada suaranya nih?"
"3171",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3172",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3173",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3174",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3175",0,"@mantriss Jadi Jakarta bersyariah gitu om ?? <ed><U+00A0><U+00BD><ed><U+00B8><U+00AF>"
"3176",0,"RT @SittaYohag: TERBONGKAR ; Ternyata ISIS Dompleng ""Jakarta Bersyariah"" Anis Sandi <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/UpSbzvPBxt"
"3177",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3178",-1,"RT @datuakrajoangek: Tim Jakarta Bersyariah ga ada suaranya nih?"
"3179",0,"RT @Sarah_Pndj: Jakarta bersyariah &lt;&lt; NGIMPI.. https://t.co/xZ0zUksoEH"
"3180",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3181",2,"Percaya yg kayak gini kalo menang mau bikin jakarta bersyariah? Gue sih enggak.. https://t.co/6BjQXcGUiM"
"3182",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/yoUWEJGC1R"
"3183",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/K390HajKJP"
"3184",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/7PKEJRPlzi"
"3185",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/mO7hSFGieq"
"3186",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/Gqxq1DRoGg"
"3187",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/DjSZaVAVfw"
"3188",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/mqU3ct2iEc"
"3189",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/sL3LLzFVok"
"3190",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/J14jYFFUgG"
"3191",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/y0aXqc6Ean"
"3192",0,"Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/sGWefSAOHz"
"3193",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3194",-1,"RT @datuakrajoangek: Tim Jakarta Bersyariah ga ada suaranya nih?"
"3195",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3196",-1,"Tim Jakarta Bersyariah ga ada suaranya nih?"
"3197",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3198",0,"AMAN: Konsep Jakarta bersyariah ancam kepentingan perempuan
https://t.co/2dVameZ4Ss https://t.co/IxZCIyg2nd"
"3199",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3200",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3201",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3202",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3203",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3204",-1,"RT @triwul82: Konsep Jakarta Bersyariah Anies Sandi Ancam Kaum Perempuan https://t.co/UQquNHrHmo lewat @suaraislamco"
"3205",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3206",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3207",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3208",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3209",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3210",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3211",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3212",0,"RT @joxzin_jogja: 8. Aksi 313 ini digerakkan oleh orang2 yg perjuangkan Jakarta Bersyariah dan NKRI Bersyariah @Takviri @habibthink 
https:…"
"3213",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3214",0,"RT @myatharva: Terbongkar, Ternyata ISIS Dompleng “Jakarta Bersyariah” Anies-Sandi https://t.co/F4GILoJGhF"
"3215",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3216",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3217",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3218",1,"Anies Sandi Menang, Jakarta sebagai Kota Bersyariah Pun Menanti https://t.co/v7wZ4Z2XNc https://t.co/q7N6ZjoqEs"
"3219",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3220",-1,"RT @ulinyusron: Al Khaththath kenapa pilih Hotel Kempinsky? Sebagai orang yang teriak kenceng khilafah, Jakarta Bersyariah, mestinya nginep…"
"3221",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
"3222",-1,"RT @triwul82: Konsep Jakarta Bersyariah Anies Sandi Ancam Kaum Perempuan https://t.co/UQquNHrHmo lewat @suaraislamco"
"3223",0,"Wujudkan Jakarta Bersyariah dengan Jadikan Anies Sandi sebagai Kuda Troya https://t.co/8ttbDoGqXe https://t.co/ilxqhIcOPe"
"3224",0,"@datuakrajoangek Seru nih RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersy… https://t.co/FPAqAIWaeL"
"3225",0,"RT @datuakrajoangek: Sepertinya saya sudah berani nantangin semua konsultan jakarta bersyariah buat taruhan. Semoga ada yg berani.."
